id,movie_id,actor_id
75198,5881,8873
46156,5881,9015
132584,5881,9089
102878,5882,11113
74034,5882,14525
131437,5882,25640
15740,5882,2952
159407,5882,31299
44989,5882,3892
46070,5883,1733
132499,5883,25641
16826,5883,2953
103948,5883,3869
160434,5883,5566
75112,5883,833
21373,5884,1047
108442,5884,20057
136931,5884,25642
164718,5884,31300
50601,5884,9016
79634,5884,9187
76882,5885,14526
162102,5885,19414
105706,5885,20058
134232,5885,25643
18605,5885,2954
47843,5885,9017
127248,5886,15248
98581,5886,20059
69636,5886,2710
40473,5886,2745
11054,5886,2955
155416,5886,31301
74337,5887,11303
103179,5887,20060
131734,5887,25644
159696,5887,27744
45294,5887,9018
16046,5887,973
78284,5888,14527
107103,5888,20061
135605,5888,25645
20018,5888,2956
163440,5888,31302
49250,5888,9019
170058,5889,123
26991,5889,1257
76651,5889,14528
134006,5889,1730
161885,5889,19997
105475,5889,20062
56210,5889,223
18374,5889,2957
85226,5889,337
142442,5889,666
114003,5889,838
47612,5889,9020
112819,589,14927
84035,589,1828
55016,589,23
168923,589,27759
25796,589,365
141267,589,7120
83284,5891,14529
112071,5891,20063
140526,5891,25646
25042,5891,2958
168210,5891,31303
54264,5891,9021
78540,5892,2966
163683,5892,31304
135857,5892,4166
20276,5892,83
49506,5892,9022
107358,5892,9967
85905,5893,14530
114681,5893,20064
143116,5893,25647
170717,5893,31305
56891,5893,6402
27673,5893,657
70989,5894,14531
99857,5894,20065
128440,5894,25648
12671,5894,2959
156506,5894,31306
41928,5894,9023
83445,5895,14532
112231,5895,20066
25204,5895,2960
54425,5895,9024
74785,5896,14533
103622,5896,20067
45743,5896,2257
132175,5896,25649
16497,5896,2961
160122,5896,31307
12672,5897,2962
41929,5897,457
72693,5898,14534
101548,5898,20068
130122,5898,2093
14388,5898,2963
43641,5898,9025
112220,5899,11068
83434,5899,14535
25193,5899,217
54414,5899,480
140674,5899,8
168358,5899,9244
111939,59,17898
83152,59,221
140395,59,2727
168081,59,29126
54132,59,3692
24909,59,55
102771,590,193
44881,590,206
131333,590,23669
15632,590,261
73926,590,2768
159306,590,6603
71056,5900,14536
156563,5900,1964
99921,5900,20069
12742,5900,2410
128504,5900,25650
41997,5900,9026
74930,5901,14537
103766,5901,20070
132319,5901,25651
16643,5901,2964
45888,5901,9027
142302,5902,2078
26848,5902,2249
85085,5902,2680
169923,5902,31308
56067,5902,558
113863,5902,738
76328,5905,14538
105156,5905,20071
133691,5905,25652
18048,5905,2965
161583,5905,31309
47289,5905,5776
101408,5907,1090
72553,5907,14539
158005,5907,18886
14248,5907,2966
129983,5907,6444
43501,5907,758
35291,5908,1388
64465,5908,14540
93426,5908,20072
5854,5908,2967
122124,5908,578
26710,5909,130
113725,5909,1401
169788,5909,18999
55929,5909,2156
84947,5909,4035
142164,5909,5422
77029,591,12580
105853,591,18085
134375,591,23670
162237,591,29324
18754,591,442
47991,591,6986
76427,5910,14541
105255,5910,20073
133789,5910,25653
18147,5910,2661
161676,5910,31310
47388,5910,9028
132222,5911,12592
74832,5911,13521
16545,5911,2140
160168,5911,5233
45790,5911,5281
103669,5911,9822
85623,5912,14542
27390,5912,1759
114399,5912,20074
142837,5912,25654
170448,5912,31311
56608,5912,9029
133065,5914,25655
104521,5914,2940
17405,5914,2968
160983,5914,31312
75689,5914,8880
46649,5914,9030
75647,5915,14543
104479,5915,20075
133024,5915,25656
17363,5915,2969
160943,5915,31313
46607,5915,9031
17128,5916,1773
46372,5916,2134
104247,5916,2194
160720,5916,25619
132793,5916,25657
75413,5916,8949
71223,5917,14544
12910,5917,2970
42165,5917,9032
73101,5918,14545
101950,5918,20076
130520,5918,25658
14801,5918,2971
158516,5918,31314
44052,5918,9033
16766,592,10
132440,592,18040
75053,592,239
160377,592,25732
46011,592,3132
103889,592,7898
144411,5920,25659
58209,5920,2825
28993,5920,2972
171976,5920,3711
115989,5920,8034
87221,5920,8149
101728,5921,20077
14575,5921,2973
158304,5921,31315
72877,5921,574
130300,5921,6867
43826,5921,893
168866,5922,10
93439,5922,1081
54955,5922,130
64479,5922,14546
35305,5922,17
122137,5922,25660
141207,5922,3201
112759,5922,3983
25735,5922,429
83974,5922,5253
150382,5922,6916
26548,5923,165
113563,5923,20078
142004,5923,20281
169632,5923,31316
84785,5923,48
55767,5923,9034
5870,5924,1201
93441,5924,1687
64481,5924,3104
150384,5924,31317
35307,5924,9035
122139,5924,9106
78160,5925,14547
49125,5925,1513
19893,5925,2974
135484,5925,6727
106980,5925,7465
163323,5925,9254
20006,5927,1201
135593,5927,25661
78272,5927,3047
49238,5927,7493
107091,5927,9159
163429,5927,9310
25914,5928,1159
55134,5928,1889
112935,5928,20079
169030,5928,29570
141380,5928,3271
84153,5928,3390
107808,593,18086
78993,593,1917
136301,593,23671
164114,593,29325
20731,593,443
49960,593,6987
160190,5930,14748
74856,5930,492
132246,5930,7350
16569,5930,90
103693,5930,9035
45814,5930,9036
159130,5931,12331
73746,5931,1537
44701,5931,1884
131154,5931,190
15451,5931,337
102592,5931,9036
73284,5932,1303
130702,5932,17859
44236,5932,226
14985,5932,260
158693,5932,3106
102133,5932,719
135838,5933,18833
20257,5933,2975
163664,5933,31318
78521,5933,520
107339,5933,5721
49487,5933,9037
75706,5937,14548
104538,5937,20080
133082,5937,20231
160998,5937,31319
46666,5937,9038
17422,5937,992
86436,5939,14549
143639,5939,14703
115209,5939,20081
28204,5939,2976
171229,5939,31320
57422,5939,8577
75764,594,12581
46724,594,151
133139,594,23672
104595,594,3631
17480,594,444
87569,5941,14550
116336,5941,20082
144756,5941,25662
29342,5941,2977
172309,5941,31321
58558,5941,9039
35327,5944,1243
93460,5944,14739
122158,5944,18318
150403,5944,20122
5890,5944,226
64500,5944,8547
128736,5945,11989
100155,5945,14054
156789,5945,14216
12979,5945,2978
71291,5945,3845
42234,5945,776
86553,5947,14551
171341,5947,14839
115325,5947,1485
143753,5947,25663
28321,5947,799
57539,5947,9040
22576,5949,1710
80832,5949,3038
165851,5949,31322
109634,5949,525
51802,5949,9041
138105,5949,9170
93742,595,102
64782,595,11959
58495,595,12393
116273,595,1246
6173,595,145
150681,595,20296
122436,595,20409
144693,595,29105
87506,595,315
172249,595,3314
29279,595,676
35609,595,6988
85519,5950,14552
114295,5950,20083
142733,5950,25664
27285,5950,2979
170345,5950,31323
56503,5950,9042
84895,5951,14553
169737,5951,31324
26658,5951,555
113673,5951,7181
142112,5951,7781
55877,5951,9043
101945,5952,20084
130515,5952,25665
14796,5952,2980
158511,5952,31325
44047,5952,6972
73096,5952,7258
170302,5955,10418
27242,5955,2981
142690,5955,3251
85476,5955,3256
56460,5955,3274
114252,5955,979
110964,596,12258
82169,596,12582
23922,596,148
139426,596,23673
167146,596,29326
53145,596,6989
93477,5961,11357
150420,5961,16949
5907,5961,268
35344,5961,3098
64517,5961,3390
122175,5961,9165
144805,5962,15277
87619,5962,222
29392,5962,2982
58608,5962,3191
116385,5962,3196
172357,5962,9343
114746,5964,1334
143181,5964,25666
170781,5964,26129
27739,5964,2983
85971,5964,3216
56957,5964,5831
111372,5965,20085
139831,5965,24143
82579,5965,2988
167537,5965,31326
53555,5965,3136
24332,5965,428
114768,5966,12752
170802,5966,14794
56979,5966,222
27761,5966,275
85993,5966,3081
143203,5966,641
104224,5967,20086
132770,5967,20161
17105,5967,260
46349,5967,3180
160697,5967,9094
75390,5967,9113
141715,5969,13178
55478,5969,1378
113274,5969,14577
26259,5969,2984
84496,5969,7800
169351,5969,9360
114952,597,15172
143383,597,23674
170977,597,29327
27946,597,445
57164,597,6744
86178,597,7387
66004,5970,14554
94964,5970,14665
7399,5970,191
123654,5970,25667
36833,5970,3005
151892,5970,9476
78723,5971,14555
107539,5971,20087
49689,5971,2412
136036,5971,25668
20459,5971,2985
163857,5971,31327
17367,5972,10
160947,5972,31328
75651,5972,3232
46611,5972,7493
133028,5972,9090
104483,5972,9261
56391,5974,1043
85407,5974,1338
170233,5974,25952
27172,5974,260
142621,5974,335
114183,5974,9178
86105,5975,14556
143311,5975,18190
114880,5975,18616
27873,5975,2986
57091,5975,3116
170907,5975,551
80905,5978,14557
109707,5978,14909
138178,5978,25669
22649,5978,2987
165924,5978,31329
51875,5978,9045
117032,598,23675
145446,598,29328
88271,598,315
59263,598,3327
593,598,446
30051,598,604
13982,5980,35
72289,5980,499
43236,5980,5
157755,5980,724
101149,5980,825
129725,5980,869
84555,5982,14558
169407,5982,18616
26318,5982,2988
113333,5982,3116
141774,5982,3813
55537,5982,9046
5930,5984,1342
150442,5984,16462
122197,5984,25670
64539,5984,8467
35366,5984,9047
93499,5984,9233
84322,5985,14559
141545,5985,25671
26084,5985,2989
169186,5985,31330
113101,5985,7011
55303,5985,9048
114596,5988,20088
143031,5988,25672
170638,5988,29023
56806,5988,2984
27588,5988,428
85820,5988,9330
114754,5989,13040
27747,5989,191
85979,5989,1943
143189,5989,23718
170789,5989,3220
56965,5989,9049
48734,599,1182
77770,599,12583
106593,599,18087
135104,599,23676
19500,599,298
162949,599,805
111287,5991,20089
24246,5991,2990
167457,5991,31331
53469,5991,575
139747,5991,6979
82493,5991,9183
76762,5992,14560
105586,5992,16461
134115,5992,25673
18485,5992,375
47723,5992,450
161990,5992,5481
35375,5993,1159
133666,5993,1406
47263,5993,2084
122206,5993,25674
5939,5993,2991
93508,5993,3056
64548,5993,3200
76302,5993,3385
105130,5993,3492
18022,5993,518
150451,5993,7572
161560,5993,819
170304,5994,14734
142692,5994,1889
85478,5994,3164
56462,5994,3189
27244,5994,405
114254,5994,9305
114666,5995,14561
27658,5995,1475
143101,5995,25675
170704,5995,31332
56876,5995,6701
134205,5996,14796
162076,5996,21177
122209,5996,22683
18578,5996,2992
47816,5996,429
76855,5996,9738
48085,5997,1061
105946,5997,12484
18848,5997,215
77123,5997,2673
162327,5997,31333
134466,5997,9226
66132,5998,14562
95091,5998,20090
123780,5998,25676
7528,5998,2993
36961,5998,9050
152017,5998,9142
27022,5999,1115
142473,5999,18388
114034,5999,20091
170088,5999,31334
56241,5999,4014
85257,5999,70
58681,6,245
116458,6,277
29465,6,390
6,6,6
144878,6,668
87692,6,7393
58733,60,12418
144929,60,14062
87743,60,17899
116509,60,23495
59,60,56
29518,60,6787
57968,600,1012
144178,600,309
28751,600,447
171748,600,7125
86981,600,7231
115752,600,7491
123790,6000,25677
7538,6000,2994
152027,6000,31335
66142,6000,389
95101,6000,4872
36971,6000,5126
132620,6002,11096
160553,6002,1303
16951,6002,2995
46195,6002,9051
75237,6002,9080
104072,6002,911
66144,6004,109
95103,6004,11769
84930,6004,167
113708,6004,1886
123792,6004,25678
142147,6004,26619
152029,6004,31336
26693,6004,315
169771,6004,33235
55912,6004,5867
7540,6004,704
36973,6004,9052
114692,6005,1598
170728,6005,18586
143127,6005,20419
56903,6005,6980
27685,6005,90
85917,6005,9276
86522,6006,14563
115294,6006,20092
143722,6006,25679
28290,6006,2996
171310,6006,31337
57508,6006,3229
113764,6007,12204
142203,6007,13100
84986,6007,133
26749,6007,2997
55968,6007,482
169827,6007,9114
83043,6008,14564
111831,6008,20093
24800,6008,2998
140288,6008,4458
54023,6008,9053
167978,6008,9290
170544,6009,20186
142936,6009,25680
27489,6009,2999
56707,6009,9054
85722,6009,9066
114498,6009,9090
115784,601,1174
87013,601,1371
144210,601,23677
28783,601,448
171778,601,5769
58000,601,6615
26803,6010,1378
113818,6010,2630
56022,6010,3122
169879,6010,31338
142257,6010,9087
85040,6010,9310
19357,6011,148
162812,6011,18296
106452,6011,20094
77629,6011,3910
134964,6011,7529
48592,6011,9055
143599,6012,24170
28164,6012,3000
57382,6012,3145
86396,6012,48
171189,6012,9035
115169,6012,9178
152059,6014,12633
123823,6014,162
95134,6014,20095
37004,6014,3356
66175,6014,4646
7571,6014,660
78732,6015,14565
107548,6015,20096
136045,6015,25681
20468,6015,3001
163865,6015,31339
49698,6015,9056
85711,6016,14566
114487,6016,14878
142925,6016,20085
27478,6016,3002
170533,6016,31340
56696,6016,9057
122230,6017,20422
35399,6017,3062
64572,6017,6580
150475,6017,7112
5963,6017,90
93532,6017,9348
122231,6018,13311
64573,6018,14567
150476,6018,14629
93533,6018,20097
35400,6018,3356
5964,6018,660
83746,6019,14568
168651,6019,14764
112531,6019,14854
140980,6019,25682
25506,6019,3003
54726,6019,78
144139,602,11303
28712,602,26
57929,602,5302
171710,602,531
115713,602,68
86942,602,724
122233,6020,14553
150478,6020,14648
5966,6020,1710
64575,6020,3054
93535,6020,459
35402,6020,555
122235,6022,12868
150480,6022,18359
64577,6022,2075
5968,6022,274
93537,6022,399
35404,6022,992
40442,6023,10035
85004,6023,14569
142221,6023,15185
169843,6023,17895
113782,6023,20098
127217,6023,26729
155385,6023,32478
98550,6023,4083
69605,6023,5286
26767,6023,551
55986,6023,9058
11023,6023,981
26226,6024,254
55445,6024,2997
113242,6024,3058
169321,6024,31341
84463,6024,6887
141684,6024,9113
122238,6025,18059
93540,6025,20099
150483,6025,219
5971,6025,2997
64580,6025,396
35407,6025,95
111466,6026,20100
24427,6026,2988
167626,6026,31342
139925,6026,8116
53650,6026,9059
82674,6026,9212
66203,6028,12555
95162,6028,14613
123851,6028,18436
152087,6028,31343
7599,6028,337
37032,6028,7619
64584,6029,14570
35411,6029,2412
5975,6029,3004
122242,6029,3201
93544,6029,6502
150487,6029,9219
83479,603,12584
112264,603,18088
140715,603,19841
168398,603,29329
25238,603,449
54459,603,6990
160678,6030,31344
46330,6030,3291
75371,6030,434
17086,6030,482
104205,6030,7437
132751,6030,9066
93546,6031,1171
64586,6031,1877
56857,6031,2130
35413,6031,2461
143082,6031,265
5977,6031,268
170687,6031,2860
114647,6031,3903
27639,6031,408
85871,6031,460
122244,6031,6617
150489,6031,9775
113424,6032,20101
141865,6032,25683
55628,6032,3004
26409,6032,3005
169496,6032,31345
84646,6032,9725
95187,6034,14633
144624,6034,15299
29210,6034,156
172185,6034,24044
123875,6034,25684
66228,6034,3070
152111,6034,31346
116204,6034,3591
58426,6034,4123
87437,6034,5377
7624,6034,588
37057,6034,9060
16707,6035,1023
103830,6035,18152
132382,6035,25685
160322,6035,31347
45952,6035,3194
74994,6035,9047
73851,6036,14571
102697,6036,20102
131259,6036,25686
44806,6036,288
159234,6036,31348
15556,6036,931
25602,6038,1159
112626,6038,20103
168745,6038,23745
141075,6038,25687
83841,6038,438
54822,6038,5647
162940,6039,18102
135094,6039,25688
48724,6039,3128
19490,6039,667
106583,6039,7011
77760,6039,9077
42760,604,1123
100675,604,1498
129254,604,3581
13506,604,450
71813,604,6809
157292,604,6998
55773,6040,1342
113569,6040,20104
142010,6040,25689
26554,6040,3002
169638,6040,31349
84791,6040,9035
87662,6041,11336
116428,6041,14631
172400,6041,18798
29435,6041,3006
58651,6041,3164
144848,6041,9320
87512,6043,14572
116279,6043,20105
144699,6043,25690
29285,6043,3007
172255,6043,31350
58501,6043,9061
84647,6044,12616
141866,6044,28
169497,6044,31351
113425,6044,3271
26410,6044,434
55629,6044,9062
27353,6046,215
170411,6046,31352
56571,6046,3581
142800,6046,5863
114362,6046,9
85586,6046,9691
86008,6047,14573
143218,6047,18166
114783,6047,20106
170817,6047,25731
27776,6047,588
56994,6047,9063
93751,605,12684
6182,605,451
64791,605,6937
35618,605,6991
122445,605,7437
150690,605,7534
76160,6051,14574
133527,6051,18027
104990,6051,20107
17880,6051,3008
161429,6051,31353
47121,6051,9064
84832,6053,14566
142049,6053,18569
113610,6053,20108
26595,6053,3002
169675,6053,31354
55814,6053,3162
162584,6054,18149
134732,6054,2974
19117,6054,3009
77391,6054,3097
48353,6054,3111
106214,6054,78
56755,6056,133
142983,6056,14678
170591,6056,20412
27537,6056,3010
85770,6056,4723
114546,6056,9144
27706,6059,3011
143148,6059,3186
85938,6059,4723
114713,6059,6712
56924,6059,9065
170749,6059,9208
115687,606,18089
144113,606,23678
171684,606,29330
28686,606,452
86916,606,5820
57903,606,6992
122273,6060,18742
6006,6060,254
35442,6060,2997
93575,6060,3029
64615,6060,3390
150518,6060,7437
27536,6061,130
114545,6061,13264
85769,6061,14086
56754,6061,1519
170590,6061,31355
142982,6061,6838
110416,6062,20109
138883,6062,25691
23370,6062,3012
166617,6062,31356
52593,6062,9066
81617,6062,9222
13070,6063,3013
156877,6063,31357
100246,6063,399
128826,6063,880
42325,6063,9067
71382,6063,9068
73848,6064,118
131256,6064,11808
15553,6064,3014
44803,6064,429
102694,6064,4879
159231,6064,7028
23911,6065,145
167135,6065,25792
53134,6065,400
110953,6065,533
82158,6065,7161
139415,6065,7335
142889,6066,13413
85675,6066,14575
27442,6066,1710
114451,6066,20110
56660,6066,3019
170498,6066,31358
26196,6067,1141
55415,6067,1201
113212,6067,17836
141654,6067,25692
169291,6067,31359
84433,6067,9118
109481,6068,1043
165699,6068,14593
22423,6068,1599
137953,6068,3243
80679,6068,4723
51649,6068,9068
136050,6069,15346
107553,6069,20111
20473,6069,3015
163870,6069,31360
78737,6069,7267
49703,6069,9069
159272,607,3027
131297,607,3034
102735,607,3159
44844,607,3202
15594,607,453
73889,607,9085
86937,6070,14576
115708,6070,20112
144134,6070,25693
28707,6070,3016
171705,6070,31361
57924,6070,9070
159737,6071,12692
16087,6071,226
131775,6071,25694
103220,6071,3159
74378,6071,453
45335,6071,6727
122287,6074,12548
93589,6074,13221
64629,6074,14577
6020,6074,2999
150532,6074,31362
35456,6074,7500
102814,6075,12709
73969,6075,14487
131375,6075,25695
15675,6075,3017
159346,6075,3202
44924,6075,9071
93591,6076,20113
122289,6076,25696
150534,6076,31363
64631,6076,3272
6022,6076,90
35458,6076,979
85697,6077,2412
170520,6077,31364
27464,6077,612
142911,6077,655
114473,6077,7350
56682,6077,9036
114801,6078,11829
86026,6078,14578
27794,6078,3018
57012,6078,9072
152510,608,10645
124278,608,1379
95593,608,3652
8034,608,454
66636,608,7231
37465,608,869
100250,6083,18537
128830,6083,20296
156881,6083,31366
71386,6083,3390
42329,6083,7457
13074,6083,90
169554,6085,18149
113483,6085,20115
141924,6085,25699
26468,6085,3019
84705,6085,3243
55687,6085,9073
81380,6086,14124
78811,6086,17386
110180,6086,20116
138647,6086,20369
52355,6086,2439
23132,6086,2984
107626,6086,320
163940,6086,34331
49778,6086,3913
136122,6086,4679
20549,6086,6272
166384,6086,9078
66337,6088,14580
95294,6088,14866
152217,6088,20367
7733,6088,3019
123981,6088,6777
37166,6088,6778
54889,609,1152
112693,609,17042
168807,609,29331
83908,609,3684
25669,609,455
141141,609,6370
82338,6093,12667
111132,6093,17836
139592,6093,25700
24091,6093,2990
167306,6093,31367
53314,6093,9074
130352,6094,10776
101780,6094,20117
158356,6094,20215
14628,6094,3020
43879,6094,3049
72929,6094,3249
87073,6095,14581
54773,6095,1527
115844,6095,20118
144269,6095,25701
28843,6095,3021
171836,6095,3362
168697,6095,33950
141026,6095,5463
112577,6095,5649
58060,6095,9075
25553,6095,933
83792,6095,9986
75444,6096,1023
160751,6096,14613
104278,6096,20119
46403,6096,3190
132824,6096,3238
17159,6096,88
74889,6097,12555
16602,6097,186
160223,6097,20323
132279,6097,25702
45847,6097,9076
103726,6097,9102
24242,6099,133
167453,6099,18660
111283,6099,20120
139743,6099,25703
82489,6099,7011
53465,6099,9077
160881,61,11527
104414,61,17900
132959,61,23496
17298,61,57
46542,61,6788
75582,61,8147
144580,610,10012
172143,610,16230
29166,610,386
58382,610,5552
116160,610,690
87393,610,91
142303,6100,14830
113864,6100,20121
26849,6100,254
169924,6100,28743
56068,6100,2997
85086,6100,660
66370,6101,14582
124014,6101,23914
7766,6101,3022
152248,6101,6632
37199,6101,726
95327,6101,9725
84784,6104,14583
169631,6104,18111
142003,6104,20094
113562,6104,20122
55766,6104,226
26547,6104,260
143006,6105,20334
56780,6105,2990
85794,6105,3097
27562,6105,667
170613,6105,9216
114570,6105,9348
52718,6108,1173
166735,6108,12830
23495,6108,405
110538,6108,6887
81742,6108,9077
139005,6108,9143
26801,6109,1159
169877,6109,1334
113816,6109,2807
85038,6109,3155
142255,6109,3216
56020,6109,658
59276,611,12585
117045,611,18081
145459,611,2891
30064,611,6774
606,611,70
88284,611,7733
82628,6110,1598
139880,6110,2330
24381,6110,271
167582,6110,31369
111421,6110,3177
53604,6110,9057
87497,6111,14585
116264,6111,18705
144684,6111,25705
29270,6111,3024
172241,6111,31370
58486,6111,9079
85980,6112,14586
143190,6112,22190
170790,6112,25718
27748,6112,482
114755,6112,6436
56966,6112,6887
141819,6114,12330
169450,6114,20159
55582,6114,2039
26363,6114,268
113378,6114,824
84600,6114,886
138723,6116,13008
110256,6116,14784
166457,6116,14787
23209,6116,3025
81456,6116,7350
52432,6116,9080
55574,6117,1338
169443,6117,14890
141811,6117,18110
113370,6117,20124
26355,6117,3026
84592,6117,9076
135124,612,123
48754,612,245
106613,612,343
19520,612,404
162969,612,5571
77790,612,910
76804,6120,14587
162030,6120,14868
134156,6120,18825
18527,6120,427
47765,6120,9081
105628,6120,9141
167138,6122,13258
139418,6122,1334
23914,6122,260
53137,6122,2997
82161,6122,3008
110956,6122,7487
122335,6124,14778
6070,6124,3027
93639,6124,3105
150580,6124,31371
35506,6124,3792
64679,6124,704
43988,6127,226
14737,6127,260
101888,6127,3066
73038,6127,3127
82401,613,12586
139655,613,18090
167367,613,29332
24154,613,365
53377,613,3961
110915,6130,20125
139378,6130,25706
167098,6130,31372
82120,6130,3159
23873,6130,704
53096,6130,8317
26517,6131,1710
113532,6131,20126
55736,6131,3049
169602,6131,6649
84754,6131,9035
141973,6131,9170
53701,6133,1040
167672,6133,22092
24478,6133,226
139974,6133,25707
82724,6133,2974
111515,6133,9052
28540,6135,1378
143968,6135,20089
171547,6135,23480
115542,6135,3282
57758,6135,9082
86771,6135,9338
122346,6136,12044
64691,6136,14588
93651,6136,20127
6082,6136,3028
35518,6136,451
150591,6136,7437
114448,6137,18798
170495,6137,2206
142886,6137,25708
27439,6137,3029
56657,6137,555
85672,6137,9170
28125,6138,1338
115130,6138,20128
171150,6138,23480
143560,6138,25709
86357,6138,3
57343,6138,9083
75457,6139,14589
104291,6139,20129
132836,6139,25710
160762,6139,31373
17172,6139,660
46416,6139,9084
59279,614,12587
117048,614,17440
88287,614,3703
609,614,456
30067,614,684
145462,614,8543
19218,6140,165
134828,6140,25711
106314,6140,6812
162679,6140,702
48454,6140,9085
77491,6140,9264
84931,6141,14590
142148,6141,25712
26694,6141,3030
169772,6141,31374
55913,6141,7781
113709,6141,7804
152338,6143,18114
37290,6143,222
7858,6143,275
66461,6143,7435
124105,6143,8882
95418,6143,903
83794,6145,12684
112579,6145,14551
141028,6145,20427
25555,6145,3031
168699,6145,31375
54775,6145,9086
87402,6146,1485
144589,6146,18694
116169,6146,20130
29175,6146,3032
58391,6146,3085
172152,6146,3135
29062,6147,1047
87290,6147,14591
116057,6147,20131
144477,6147,23739
172041,6147,31376
58278,6147,9087
86707,6149,14592
171485,6149,18149
143904,6149,18798
115478,6149,20132
57693,6149,3009
28475,6149,482
145463,615,10645
117049,615,1164
88288,615,1282
59280,615,3939
610,615,457
30068,615,5790
85121,6150,14593
169957,6150,14598
113899,6150,20133
26885,6150,254
56104,6150,2997
142338,6150,3271
99963,6151,2982
12784,6151,3033
42039,6151,3056
156603,6151,3069
71098,6151,7820
128546,6151,9160
43044,6153,1902
100958,6153,2607
72097,6153,281
129535,6153,396
13790,6153,545
157568,6153,830
85356,6154,14595
114132,6154,20135
27121,6154,3034
170184,6154,31377
142571,6154,7092
56340,6154,9089
73793,6155,1966
102639,6155,20136
131201,6155,2631
159177,6155,31378
15498,6155,546
44748,6155,658
27710,6158,133
114717,6158,14577
143152,6158,25714
56928,6158,3068
170753,6158,31379
85942,6158,4723
78294,6159,12493
107113,6159,275
135615,6159,681
49260,6159,6916
163450,6159,785
20028,6159,824
131618,616,1365
103062,616,18091
159586,616,18323
15925,616,458
45174,616,563
74218,616,6502
66504,6160,12845
124148,6160,1651
152381,6160,2807
7902,6160,2999
37333,6160,9090
95461,6160,9170
85151,6162,14596
113928,6162,14651
142367,6162,25715
26915,6162,2989
169983,6162,31380
56134,6162,3215
86052,6163,14597
114827,6163,20137
143260,6163,25716
27820,6163,2997
170858,6163,3081
57038,6163,482
75469,6164,14598
132847,6164,25717
17184,6164,3035
160773,6164,31381
46428,6164,9091
104302,6164,9298
139619,6165,14898
111159,6165,20138
24118,6165,2198
53341,6165,3097
167332,6165,31382
82365,6165,9090
74132,6167,12248
102976,6167,20139
159503,6167,31383
45088,6167,3257
15839,6167,435
131533,6167,7750
24654,6168,1292
140144,6168,20175
167837,6168,31384
111687,6168,7023
82897,6168,8882
53877,6168,9064
42061,6169,5123
99985,6169,7253
156624,6169,8148
71120,6169,819
12806,6169,9
128568,6169,9327
82930,617,12588
111720,617,18092
140177,617,18578
167870,617,25885
53910,617,3055
24687,617,459
115309,6171,20140
28305,6171,259
171325,6171,31385
86537,6171,6882
143737,6171,9092
115689,6172,20112
144115,6172,25718
171686,6172,31386
28688,6172,86
57905,6172,9093
86918,6172,9107
170648,6173,239
27598,6173,3036
56816,6173,3132
114606,6173,5492
85830,6173,5657
143041,6173,9118
142054,6176,18359
26600,6176,254
113615,6176,271
169680,6176,29253
55819,6176,5759
84837,6176,9283
75581,6178,14599
104413,6178,20141
132958,6178,25719
17297,6178,3037
160880,6178,31387
46541,6178,9094
42007,6179,148
156573,6179,31388
12752,6179,435
71066,6179,6773
99931,6179,7812
128514,6179,9235
87103,618,298
28874,618,460
115872,618,5091
171863,618,7937
58091,618,857
144297,618,8726
84446,6180,14600
113225,6180,20142
141667,6180,25720
26209,6180,3038
169304,6180,31389
55428,6180,9095
168131,6183,14888
111989,6183,20143
24959,6183,3039
83202,6183,3573
140445,6183,6744
54182,6183,9096
27773,6184,17
114780,6184,17836
143215,6184,18578
86005,6184,270
170814,6184,31390
56991,6184,785
170120,6185,14631
27055,6185,3040
56274,6185,3196
142506,6185,5657
114067,6185,6548
85290,6185,88
171639,6186,14776
28638,6186,1970
144065,6186,24148
115639,6186,7000
57855,6186,9097
86868,6186,9188
64742,6187,14601
122396,6187,25721
93702,6187,3000
150641,6187,5720
6133,6187,90
35569,6187,9098
79663,6188,14602
108470,6188,20144
136958,6188,25722
21402,6188,3041
164744,6188,31391
50630,6188,7528
74158,619,12589
103002,619,18093
159527,619,29333
45114,619,3179
15865,619,461
131558,619,5388
105709,6190,20145
134235,6190,25723
18608,6190,3042
76885,6190,3856
47846,6190,575
162105,6190,6632
104895,6191,15020
133435,6191,2992
76065,6191,6950
17785,6191,9
47026,6191,9099
161338,6191,9327
112047,6195,11564
168186,6195,2976
25018,6195,405
140502,6195,7067
54240,6195,7820
83260,6195,9077
76945,6196,14603
105769,6196,20146
134294,6196,25724
18668,6196,3043
162162,6196,31392
47906,6196,9100
84395,6197,14604
143845,6197,17417
141616,6197,25725
26157,6197,3044
169254,6197,31393
171430,6197,3242
86646,6197,4775
57632,6197,6118
115418,6197,7335
28414,6197,880
55376,6197,9101
113174,6197,9159
64754,6199,11769
122408,6199,13008
6145,6199,133
150653,6199,14875
93714,6199,20147
35581,6199,9102
139685,62,17109
82431,62,2158
111225,62,368
53407,62,4446
167395,62,550
24184,62,58
143967,620,23679
171546,620,29334
28539,620,462
115541,620,4676
86770,620,5460
57757,620,6993
22702,6200,1338
51928,6200,222
165976,6200,28984
109760,6200,490
80958,6200,7011
138231,6200,9353
110373,6201,12392
138840,6201,12536
52550,6201,2440
23327,6201,3045
166574,6201,31394
81574,6201,9047
64757,6202,14605
93717,6202,20148
122411,6202,20693
6148,6202,3046
150656,6202,31395
35584,6202,9103
71225,6203,14606
100089,6203,20149
128670,6203,25726
12912,6203,3047
156725,6203,6947
42167,6203,9066
85941,6205,11769
170752,6205,14566
